job_id,job_date,vehicle_brand,vehicle_model,region,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,vehicle_age_years,mileage_at_install,avg_temp_c,failed_within_1y
1844,2024-05-13 17:30:05,Lexus,RX 450h,North,NiMH_Standard,0,860.57,1.93,128,0.0,0.05,1426.19,318.64,2049,11.3,160340.0,10.4,0
1845,2023-11-02 10:30:44,Kia,Niro Hybrid,East,LiIon_Standard,1,1263.75,3.33,132,33.38,0.1,1975.11,238.03,2788,2.6,102026.0,17.9,0
1846,2024-03-04 20:28:29,Hyundai,Sonata Hybrid,West,NiMH_Premium,0,1141.11,4.41,90,0.0,0.0,1982.69,444.73,1574,6.6,136811.0,24.3,0
1847,2022-04-22 08:27:39,Chevrolet,Malibu Hybrid,East,NiMH_Premium,0,1158.66,3.21,131,0.0,0.0,2083.8,504.36,2487,7.8,115659.0,13.8,0
1848,2023-07-08 08:19:50,Hyundai,Ioniq Hybrid,West,LiIon_Standard,0,1442.9,1.27,110,0.0,0.1,1724.62,141.75,1858,5.7,119449.0,11.5,0
1849,2024-08-14 19:04:35,Hyundai,Sonata Hybrid,South,LiIon_Standard,0,1154.27,3.23,93,0.0,0.15,1531.13,76.62,2153,2.8,133345.0,23.5,0
1852,2022-05-16 13:24:32,Ford,Escape Hybrid,North,NiMH_Premium,1,1176.96,3.28,108,67.84,0.15,1734.04,134.69,2735,7.5,156780.0,24.4,0
1854,2024-05-09 17:26:31,Honda,CR-V Hybrid,North,LiIon_Standard,1,1286.65,2.47,133,53.48,0.2,1582.53,-85.48,1818,5.7,115627.0,21.0,0
1855,2023-11-17 17:15:24,Toyota,Camry Hybrid,West,LiIon_Standard,0,1325.11,1.69,99,0.0,0.1,1631.85,139.92,2184,10.4,155654.0,14.7,0
1856,2023-11-08 02:57:56,Lexus,ES 300h,East,NiMH_Standard,1,837.11,1.39,93,40.92,0.0,1178.22,170.86,2327,9.5,161513.0,13.6,0
1857,2024-10-22 06:41:08,Ford,Escape Hybrid,West,LiIon_Premium,0,1760.71,2.47,114,0.0,0.0,2585.99,543.99,1909,13.8,103316.0,15.7,0
1858,2023-02-17 16:27:01,Hyundai,Ioniq Hybrid,South,LiIon_Standard,0,1184.53,2.88,92,0.0,0.2,1425.47,-23.61,2270,8.3,195408.0,17.6,0
1859,2022-06-30 14:29:11,Hyundai,Sonata Hybrid,South,LiIon_Standard,0,1263.78,2.59,133,0.0,0.0,2017.48,409.6,2117,9.8,149807.0,5.9,0
1860,2024-10-03 01:44:52,Kia,Optima Hybrid,East,NiMH_Standard,1,634.24,2.45,101,20.09,0.05,1047.63,145.51,2558,6.9,102743.0,11.1,0
1861,2022-04-23 12:28:40,Kia,Niro Hybrid,North,NiMH_Standard,1,1040.67,3.45,94,53.65,0.0,1643.67,224.64,1464,13.1,144561.0,26.8,0
1863,2022-10-19 06:11:36,Lexus,RX 450h,East,LiIon_Standard,1,1380.41,3.16,103,44.88,0.1,1842.7,91.96,1808,8.0,161537.0,19.5,0
1864,2024-10-14 12:23:50,Ford,Escape Hybrid,West,NiMH_Premium,1,1257.19,3.65,122,10.0,0.1,1874.6,161.72,2649,7.7,143587.0,26.6,0
1865,2024-12-02 03:59:49,Lexus,ES 300h,East,LiIon_Standard,0,1365.98,2.47,128,0.0,0.0,1998.23,315.46,1248,9.6,128075.0,25.1,0
1866,2023-06-04 11:33:34,Chevrolet,Volt,North,NiMH_Standard,0,899.07,2.12,121,0.0,0.05,1306.02,149.91,2722,6.1,0.0,15.8,0
1867,2023-08-07 22:05:46,Toyota,Prius,South,LiIon_Standard,1,1346.59,2.58,117,35.86,0.1,1909.66,225.1,1819,6.5,81306.0,15.9,0
1868,2023-05-13 19:21:23,Lexus,RX 450h,East,LiIon_Standard,1,1184.65,2.53,98,66.78,0.0,1972.64,473.57,1417,9.6,147144.0,24.8,0
1869,2023-04-11 14:49:54,Toyota,RAV4 Hybrid,North,LiIon_Standard,0,1159.46,1.36,131,0.0,0.1,1392.28,54.79,1933,10.2,80511.0,23.3,0
1870,2024-10-23 06:38:54,Lexus,ES 300h,South,LiIon_Standard,0,1287.87,2.56,134,0.0,0.05,1894.92,263.54,2623,9.8,140555.0,24.9,0
1872,2024-11-16 23:19:07,Honda,Accord Hybrid,North,NiMH_Standard,1,1071.06,3.64,124,34.47,0.2,1518.23,-38.75,2226,7.8,155389.0,17.9,0
1873,2023-12-14 05:02:03,Hyundai,Ioniq Hybrid,South,LiIon_Standard,0,1345.02,3.42,100,0.0,0.0,2114.54,427.51,2054,8.8,115495.0,19.0,0
1874,2024-11-18 00:57:54,Nissan,Rogue Hybrid,North,LiIon_Premium,0,1614.02,3.11,107,0.0,0.0,2494.23,547.94,2613,10.9,49413.0,16.2,0
1875,2023-11-02 05:54:42,Chevrolet,Malibu Hybrid,East,NiMH_Premium,0,1167.42,4.16,125,0.0,0.0,1939.65,252.34,2817,4.7,90530.0,17.6,0
1876,2024-06-15 16:37:24,Toyota,Camry Hybrid,North,NiMH_Standard,1,915.96,2.15,106,59.01,0.0,1547.89,344.81,2590,8.0,147391.0,13.2,0
1877,2023-06-21 12:31:37,Honda,Accord Hybrid,East,LiIon_Premium,1,1691.84,2.23,122,52.42,0.0,2442.3,426.21,2935,0.0,170278.0,17.5,0
1878,2023-05-22 08:02:00,Nissan,Altima Hybrid,North,NiMH_Standard,0,932.61,3.9,127,0.0,0.0,1687.5,259.66,2662,10.2,36735.0,16.9,0
1880,2022-08-19 06:39:55,Toyota,RAV4 Hybrid,North,NiMH_Standard,1,733.12,2.46,99,73.58,0.05,1295.18,244.64,1039,5.7,123232.0,14.8,0
1881,2022-02-11 06:31:49,Chevrolet,Volt,South,NiMH_Premium,0,941.89,3.44,108,0.0,0.0,1633.94,320.36,2194,5.7,61300.0,23.5,0
1883,2024-12-17 13:48:22,Honda,CR-V Hybrid,North,NiMH_Premium,1,1267.26,2.33,110,44.35,0.1,1756.63,188.72,1598,7.6,123618.0,8.1,0
1887,2023-07-24 19:14:48,Kia,Niro Hybrid,South,LiIon_Premium,1,1862.86,4.21,98,73.88,0.0,3017.99,668.33,1988,9.9,113719.0,20.4,0
1888,2024-04-08 14:32:02,Chevrolet,Malibu Hybrid,North,LiIon_Standard,1,1438.23,2.77,123,61.5,0.0,2298.65,458.47,1442,15.2,214416.0,11.5,0
1889,2022-01-03 04:50:32,Toyota,Camry Hybrid,East,NiMH_Standard,0,1026.15,2.75,134,0.0,0.0,1833.85,438.62,1156,3.3,98448.0,12.1,0
1890,2024-10-07 16:33:15,Chevrolet,Volt,East,NiMH_Standard,1,755.58,4.15,90,27.01,0.05,1295.45,139.2,2381,5.5,161952.0,12.7,0
1891,2024-08-11 03:18:20,Honda,Accord Hybrid,North,LiIon_Standard,1,1302.06,3.79,133,32.91,0.0,2441.18,602.34,1430,8.7,160358.0,21.3,0
1892,2024-11-28 13:54:21,Honda,Insight,East,LiIon_Standard,1,1446.73,3.12,86,34.14,0.05,1998.73,249.89,2119,5.8,112204.0,2.2,0
1893,2022-04-14 07:39:14,Nissan,Altima Hybrid,South,NiMH_Premium,0,1232.68,1.75,111,0.0,0.15,1378.21,-48.86,2347,10.5,124754.0,19.2,0
1894,2024-11-03 16:52:35,Kia,Niro Hybrid,East,NiMH_Standard,0,966.52,2.35,91,0.0,0.1,1426.28,245.86,1864,7.5,120019.0,18.3,0
1895,2023-11-03 18:45:50,Honda,CR-V Hybrid,South,LiIon_Standard,1,1133.45,2.16,132,30.93,0.1,1579.08,130.0,1159,10.7,90250.0,11.2,0
1896,2023-08-31 18:54:49,Lexus,ES 300h,South,LiIon_Standard,0,1530.25,3.03,123,0.0,0.1,2149.1,246.26,1138,7.3,86789.0,19.3,1
1898,2023-06-23 14:36:30,Lexus,RX 450h,East,LiIon_Premium,0,1460.67,4.28,119,0.0,0.05,2519.32,549.06,1085,9.6,103607.0,9.5,0
1899,2023-02-02 19:34:58,Kia,Niro Hybrid,North,LiIon_Standard,1,1257.86,1.74,127,52.95,0.0,2060.94,528.78,2743,5.1,74464.0,17.7,0
1901,2023-01-07 23:37:12,Hyundai,Ioniq Hybrid,East,LiIon_Standard,0,1169.78,3.2,116,0.0,0.0,1932.68,392.19,1058,13.8,99984.0,9.2,0
1902,2022-08-27 21:44:58,Hyundai,Ioniq Hybrid,East,LiIon_Standard,1,1607.02,3.42,99,18.4,0.05,2406.44,442.73,1280,2.9,112181.0,32.4,0
1904,2022-07-25 08:17:42,Honda,Insight,North,NiMH_Premium,0,1028.67,1.61,113,0.0,0.0,1603.26,392.47,2177,5.9,126473.0,24.0,0
1905,2024-09-17 10:10:20,Ford,Fusion Hybrid,South,LiIon_Standard,0,1303.04,2.79,120,0.0,0.0,2014.31,376.58,2350,3.7,137747.0,19.7,0
1910,2023-08-11 06:04:09,Nissan,Altima Hybrid,North,LiIon_Standard,0,1162.35,2.33,93,0.0,0.0,1739.26,360.17,1788,10.4,112146.0,11.3,0
1912,2022-05-25 14:16:06,Nissan,Rogue Hybrid,North,NiMH_Premium,0,1260.43,4.22,110,0.0,0.0,2195.16,470.22,1848,9.6,89237.0,16.1,0
1917,2024-06-22 01:16:56,Ford,Fusion Hybrid,South,NiMH_Premium,0,1105.39,4.1,94,0.0,0.05,1939.43,448.2,1751,4.3,137022.0,16.4,0
1919,2023-03-18 15:37:07,Chevrolet,Volt,North,NiMH_Premium,0,1133.69,1.55,120,0.0,0.0,1820.32,500.91,2667,11.0,151639.0,19.7,0
1920,2023-03-20 01:38:24,Hyundai,Ioniq Hybrid,South,LiIon_Premium,0,1444.47,2.71,120,0.0,0.0,2207.49,437.58,2118,5.9,100566.0,20.8,1
1923,2022-10-04 10:37:18,Lexus,ES 300h,East,NiMH_Premium,0,1169.72,3.19,130,0.0,0.05,1834.91,251.06,1253,9.2,80695.0,19.6,0
1924,2024-08-28 07:53:34,Chevrolet,Malibu Hybrid,North,NiMH_Standard,0,883.91,3.4,130,0.0,0.0,1581.93,255.39,1647,9.9,102149.0,20.4,0
1925,2024-04-27 02:41:27,Ford,Fusion Hybrid,East,LiIon_Standard,0,1440.38,4.49,98,0.0,0.0,2174.57,294.38,1395,7.3,112737.0,16.8,0
1926,2024-09-26 13:39:46,Honda,Insight,South,LiIon_Standard,1,1206.74,1.93,100,58.96,0.05,1810.56,351.46,1100,10.7,165803.0,20.4,0
1927,2024-12-26 10:02:21,Ford,Fusion Hybrid,North,NiMH_Standard,0,975.89,3.58,87,0.0,0.0,1460.87,173.13,2527,7.6,147751.0,13.5,0
1929,2023-04-15 02:04:56,Honda,Insight,North,LiIon_Standard,0,1369.11,3.42,110,0.0,0.0,2355.88,611.05,1817,9.0,119869.0,10.6,0
1931,2023-04-17 09:52:59,Toyota,RAV4 Hybrid,South,NiMH_Premium,0,1171.01,2.15,128,0.0,0.1,1654.62,208.65,2285,7.2,196028.0,30.9,0
1933,2024-02-14 07:24:25,Lexus,ES 300h,West,NiMH_Premium,1,1289.76,3.07,133,20.75,0.1,1993.54,274.44,1464,2.4,118609.0,20.9,0
1935,2024-10-28 07:42:05,Honda,CR-V Hybrid,East,LiIon_Standard,0,1243.41,4.03,127,0.0,0.0,2184.0,428.37,2554,7.6,176551.0,30.6,0
1938,2023-08-05 23:05:27,Hyundai,Sonata Hybrid,North,LiIon_Standard,0,1253.06,2.82,128,0.0,0.15,1604.26,-9.86,2016,5.4,168851.0,16.1,0
1939,2024-09-21 02:16:56,Nissan,Altima Hybrid,North,NiMH_Premium,0,1121.63,3.38,128,0.0,0.0,2042.84,488.03,1826,12.2,166026.0,34.9,0
1940,2023-09-26 04:09:02,Honda,Accord Hybrid,South,NiMH_Standard,0,1022.99,3.27,100,0.0,0.0,1584.25,233.91,2484,3.9,132846.0,18.6,1
1942,2023-01-05 22:20:57,Ford,Fusion Hybrid,South,LiIon_Premium,0,1680.37,4.2,91,0.0,0.0,2624.28,562.15,2253,11.7,124670.0,26.0,0
1943,2024-08-28 06:26:57,Lexus,ES 300h,West,LiIon_Standard,0,1313.8,2.11,131,0.0,0.05,1897.19,307.23,2260,7.5,120206.0,18.2,0
1944,2022-10-25 23:16:08,Toyota,Camry Hybrid,West,NiMH_Standard,1,940.54,2.66,107,52.5,0.0,1800.2,522.44,1553,9.2,154006.0,19.2,0
1945,2023-01-09 00:12:10,Chevrolet,Volt,North,LiIon_Standard,0,1293.2,4.24,113,0.0,0.2,1818.83,46.96,1512,3.9,88427.0,17.2,0
1951,2024-09-07 13:32:13,Nissan,Rogue Hybrid,West,LiIon_Premium,1,1782.84,3.55,124,22.55,0.1,2494.81,249.42,2025,7.1,109482.0,14.6,1
1953,2022-12-30 17:40:07,Toyota,Camry Hybrid,East,LiIon_Standard,1,1422.28,4.1,97,45.94,0.05,2177.2,311.42,2566,6.0,186679.0,24.9,0
1954,2023-04-25 11:26:48,Chevrolet,Volt,East,LiIon_Standard,0,1409.92,2.04,85,0.0,0.15,1553.33,-29.98,2355,14.3,144936.0,17.9,0
1956,2022-11-30 02:57:57,Chevrolet,Malibu Hybrid,South,NiMH_Standard,0,1134.86,3.31,98,0.0,0.15,1512.02,52.75,2470,5.9,158164.0,23.8,0
1957,2022-10-12 14:36:20,Hyundai,Sonata Hybrid,North,NiMH_Standard,0,835.24,2.61,121,0.0,0.1,1304.51,153.99,1450,11.5,71154.0,24.3,0
1958,2023-03-14 16:38:31,Hyundai,Ioniq Hybrid,East,NiMH_Standard,1,881.37,3.17,127,65.21,0.0,1624.89,276.31,2270,11.5,102718.0,27.9,0
1959,2024-09-08 04:08:59,Kia,Niro Hybrid,North,NiMH_Premium,1,1174.26,3.34,132,34.22,0.0,2004.04,354.07,2281,11.4,133353.0,20.9,0
1961,2023-10-30 01:24:24,Lexus,RX 450h,South,LiIon_Premium,0,1461.35,3.35,116,0.0,0.1,2149.07,299.48,2402,6.2,118341.0,7.4,0
1962,2024-05-04 16:28:12,Nissan,Altima Hybrid,South,NiMH_Standard,0,1064.98,2.51,98,0.0,0.05,1646.63,336.14,2895,13.4,70986.0,15.8,1
1963,2024-02-23 00:02:38,Honda,CR-V Hybrid,South,NiMH_Standard,1,776.88,3.54,92,49.94,0.0,1442.83,290.23,1826,14.0,150390.0,17.8,0
1964,2023-10-18 17:50:14,Lexus,ES 300h,West,NiMH_Standard,0,920.38,2.33,112,0.0,0.1,1290.94,109.09,1566,9.1,163097.0,18.1,0
1965,2023-09-07 04:56:56,Lexus,RX 450h,North,LiIon_Premium,0,1529.38,3.73,117,0.0,0.0,2321.86,356.02,1884,6.6,108586.0,27.2,1
1966,2023-08-07 21:38:13,Kia,Niro Hybrid,North,NiMH_Standard,1,974.49,3.05,123,55.33,0.0,1820.11,414.93,2135,5.4,151829.0,26.0,0
1967,2022-07-17 23:43:05,Ford,Escape Hybrid,North,NiMH_Standard,0,805.75,3.32,90,0.0,0.05,1260.28,155.69,1247,9.4,201164.0,17.0,0
1968,2023-03-30 16:44:21,Chevrolet,Volt,East,LiIon_Standard,0,1163.68,1.58,122,0.0,0.05,1525.21,169.32,2919,8.2,181013.0,35.0,0
1969,2024-07-16 12:30:55,Lexus,ES 300h,West,NiMH_Premium,1,1223.32,1.2,100,52.8,0.0,1747.42,351.36,1938,8.5,110376.0,15.6,0
1970,2022-02-13 02:59:44,Honda,Insight,North,NiMH_Standard,1,815.91,1.8,98,67.51,0.1,1168.11,108.41,2927,4.0,75859.0,16.1,0
1972,2023-09-12 16:54:10,Nissan,Rogue Hybrid,North,NiMH_Standard,0,920.61,2.08,95,0.0,0.1,1158.74,40.38,1127,8.1,129206.0,10.4,0
1973,2023-01-18 21:44:02,Kia,Niro Hybrid,East,NiMH_Standard,0,996.0,3.59,109,0.0,0.2,1408.39,21.54,1227,11.4,213879.0,7.1,0
1975,2024-04-16 09:59:46,Hyundai,Sonata Hybrid,South,NiMH_Premium,0,1081.06,2.81,101,0.0,0.0,1746.65,381.99,2135,10.4,173522.0,9.7,0
1976,2022-01-01 18:37:34,Toyota,Prius,East,LiIon_Premium,0,1702.82,2.96,111,0.0,0.0,2551.53,519.68,1707,6.8,119756.0,25.1,0
1978,2022-06-27 19:29:13,Ford,Fusion Hybrid,North,LiIon_Standard,0,1475.53,3.47,128,0.0,0.0,2332.66,413.27,2128,7.7,182490.0,23.2,1
1983,2022-02-14 21:22:07,Toyota,RAV4 Hybrid,East,LiIon_Premium,1,1580.83,3.72,99,69.96,0.1,2151.6,132.42,2134,3.6,166748.0,11.8,0
1985,2024-08-20 19:22:21,Kia,Niro Hybrid,West,LiIon_Standard,1,1345.73,2.88,92,37.13,0.05,1826.88,179.42,1162,6.0,44023.0,18.7,0
1986,2022-08-31 12:30:56,Lexus,RX 450h,North,NiMH_Standard,0,830.67,2.65,96,0.0,0.1,1167.74,82.65,2519,7.0,162465.0,23.6,0
1987,2024-11-26 13:55:31,Lexus,ES 300h,East,LiIon_Standard,1,1208.89,2.3,112,49.17,0.0,1882.79,366.66,1903,9.9,124750.0,3.8,0
1988,2024-05-24 05:09:57,Honda,Accord Hybrid,North,NiMH_Premium,0,1229.34,2.35,116,0.0,0.15,1652.87,150.44,1008,5.9,85337.0,30.4,0
1989,2023-01-03 23:15:00,Honda,CR-V Hybrid,North,LiIon_Premium,0,1885.93,2.27,122,0.0,0.1,2421.55,259.12,1158,4.9,123650.0,25.4,0
1990,2022-05-12 07:19:39,Nissan,Altima Hybrid,South,LiIon_Premium,0,1542.86,3.29,133,0.0,0.1,2185.64,204.74,1616,10.3,136571.0,23.7,0
1991,2023-04-16 02:47:56,Hyundai,Ioniq Hybrid,South,NiMH_Premium,1,1379.8,2.82,126,29.83,0.0,2081.83,317.22,1747,6.7,88235.0,26.4,0
1992,2024-06-03 01:50:18,Chevrolet,Malibu Hybrid,West,LiIon_Premium,0,1631.03,3.35,102,0.0,0.0,2368.15,395.92,1417,5.5,115204.0,3.7,0
1994,2023-12-11 00:00:43,Kia,Niro Hybrid,North,NiMH_Premium,1,1390.9,2.15,132,82.45,0.05,2153.95,396.51,1893,10.4,106768.0,16.5,0
1998,2024-08-26 00:19:22,Nissan,Altima Hybrid,South,NiMH_Standard,0,879.22,2.3,91,0.0,0.0,1328.91,240.79,2557,9.4,151810.0,26.8,0
2003,2024-04-22 08:55:26,Chevrolet,Volt,East,LiIon_Standard,1,1178.38,3.79,87,29.71,0.1,1798.46,260.74,1243,7.4,107944.0,18.0,0
2004,2024-01-04 18:35:21,Chevrolet,Volt,South,NiMH_Standard,0,730.93,3.69,115,0.0,0.15,1353.58,197.76,2461,6.9,52003.0,23.2,1
2006,2022-11-12 22:12:11,Honda,CR-V Hybrid,South,LiIon_Standard,1,1116.46,4.33,134,29.21,0.0,2085.5,359.69,1481,9.1,102100.0,28.1,0
2008,2024-12-03 15:29:28,Honda,CR-V Hybrid,North,NiMH_Standard,1,767.1,2.87,100,24.96,0.05,1431.25,351.7,2910,9.6,82146.0,22.9,0
2009,2022-09-15 06:51:35,Lexus,RX 450h,East,LiIon_Standard,1,1477.56,2.32,104,45.09,0.0,2272.52,508.82,1186,8.6,68239.0,16.2,0
2010,2023-09-18 06:01:32,Kia,Optima Hybrid,South,NiMH_Standard,0,781.12,1.64,119,0.0,0.1,981.88,5.22,1925,8.4,167215.0,22.0,0
2011,2024-01-16 22:16:07,Chevrolet,Malibu Hybrid,East,NiMH_Premium,1,1045.61,2.47,132,66.92,0.15,1579.95,141.24,1441,6.2,152143.0,6.3,0
2013,2024-11-26 21:19:35,Honda,Accord Hybrid,West,NiMH_Standard,0,1102.42,2.86,95,0.0,0.15,1395.21,20.97,2439,6.4,81322.0,21.4,0
2015,2022-08-27 13:05:29,Kia,Optima Hybrid,North,NiMH_Standard,0,895.35,4.67,112,0.0,0.05,1717.48,299.24,1082,7.5,69225.0,23.2,0
2017,2024-07-18 23:13:32,Chevrolet,Malibu Hybrid,South,LiIon_Premium,0,1805.39,4.52,134,0.0,0.05,2783.17,371.51,2890,5.1,115894.0,19.1,0
2018,2024-01-22 09:40:28,Kia,Niro Hybrid,North,NiMH_Premium,0,1251.05,4.89,109,0.0,0.05,2148.43,364.75,1503,4.8,67061.0,26.1,0
2019,2023-09-25 21:50:19,Kia,Optima Hybrid,East,NiMH_Standard,1,830.12,3.26,115,32.98,0.0,1475.91,237.9,1855,7.7,110316.0,20.0,0
2020,2023-04-17 17:24:10,Chevrolet,Malibu Hybrid,North,NiMH_Standard,0,954.71,3.18,134,0.0,0.1,1571.67,190.48,2570,11.0,122821.0,19.0,0
2023,2024-01-16 00:00:42,Kia,Optima Hybrid,East,NiMH_Standard,1,1071.78,3.12,133,36.73,0.05,1705.03,181.6,1443,1.8,132179.0,30.8,0
2024,2024-11-22 18:45:12,Hyundai,Sonata Hybrid,West,NiMH_Premium,1,1356.24,3.6,108,50.35,0.0,2320.91,525.33,1874,6.8,133605.0,11.3,0
2025,2024-05-27 15:34:59,Toyota,RAV4 Hybrid,East,NiMH_Standard,0,952.5,2.63,101,0.0,0.0,1521.2,303.34,1675,8.8,88771.0,27.7,0
2026,2024-04-20 13:36:06,Chevrolet,Malibu Hybrid,East,NiMH_Premium,1,968.48,1.9,93,22.23,0.0,1552.72,385.5,2402,11.2,122822.0,27.2,0
2027,2023-08-30 05:34:19,Hyundai,Ioniq Hybrid,East,NiMH_Premium,1,1055.01,3.29,87,50.3,0.15,1423.7,32.08,2454,13.4,171222.0,23.9,0
2028,2022-09-23 12:45:44,Nissan,Altima Hybrid,East,NiMH_Standard,0,818.46,2.45,134,0.0,0.05,1365.0,218.8,1520,7.2,36116.0,15.2,0
2029,2023-12-17 15:25:01,Hyundai,Ioniq Hybrid,North,LiIon_Standard,1,1279.4,2.53,106,43.07,0.0,2043.17,452.67,1758,13.9,133028.0,20.4,0
2031,2023-07-26 13:22:02,Hyundai,Ioniq Hybrid,East,NiMH_Premium,0,1170.44,2.7,97,0.0,0.1,1482.84,50.28,2014,9.4,72867.0,12.4,0
2032,2024-11-17 04:53:09,Honda,Accord Hybrid,South,LiIon_Standard,0,1512.08,3.89,101,0.0,0.0,2606.77,702.0,2102,10.4,176156.0,14.1,0
2033,2024-06-23 21:48:18,Toyota,RAV4 Hybrid,East,LiIon_Premium,0,1748.1,2.87,125,0.0,0.05,2517.52,411.09,2618,4.8,152680.0,18.9,0
2034,2023-01-21 15:56:09,Kia,Optima Hybrid,South,NiMH_Premium,0,1226.26,3.93,117,0.0,0.0,2000.11,314.24,2303,9.4,151406.0,11.8,0
2035,2023-06-25 12:17:45,Nissan,Altima Hybrid,South,LiIon_Premium,0,1577.89,3.16,95,0.0,0.05,2254.66,376.11,2302,10.7,85865.0,16.4,0
2036,2022-05-16 02:03:24,Lexus,ES 300h,North,NiMH_Premium,1,1003.32,2.93,85,47.05,0.1,1492.66,193.32,1963,5.9,130553.0,10.3,0
2037,2024-10-22 17:31:04,Hyundai,Ioniq Hybrid,East,LiIon_Premium,1,1552.62,3.13,125,36.75,0.0,2554.75,574.56,2671,0.2,135007.0,22.6,0
2042,2023-11-26 23:33:16,Nissan,Rogue Hybrid,North,LiIon_Premium,0,1717.75,1.92,117,0.0,0.1,2066.71,124.52,1559,8.4,25152.0,29.4,0
2043,2024-12-25 14:04:50,Kia,Optima Hybrid,West,NiMH_Premium,1,1376.28,1.78,87,40.31,0.05,1958.95,387.08,2202,7.4,125860.0,33.4,0
2044,2024-07-25 12:04:00,Kia,Optima Hybrid,South,NiMH_Premium,0,1434.92,2.57,130,0.0,0.0,2152.75,383.65,1214,12.0,144531.0,10.8,0
2047,2024-08-03 04:26:13,Chevrolet,Volt,West,LiIon_Standard,0,1388.57,2.38,88,0.0,0.05,1860.27,262.24,2177,6.4,63438.0,12.0,0
2048,2022-10-09 03:08:23,Hyundai,Sonata Hybrid,North,LiIon_Standard,1,1462.22,1.84,85,30.44,0.05,1897.14,248.29,1681,5.9,144079.0,17.7,0
2049,2024-09-24 14:34:56,Lexus,ES 300h,East,NiMH_Premium,0,959.13,2.45,128,0.0,0.0,1648.65,375.56,2447,4.5,123986.0,23.8,0
2050,2023-03-09 23:55:14,Kia,Optima Hybrid,North,NiMH_Standard,1,1077.85,2.4,126,40.22,0.0,1725.68,305.37,1223,6.1,175251.0,17.4,0
2052,2023-04-24 04:14:13,Ford,Fusion Hybrid,East,NiMH_Standard,0,835.8,3.81,109,0.0,0.1,1364.63,113.53,1989,16.0,103476.0,25.5,0
2053,2023-05-15 00:09:43,Ford,Fusion Hybrid,North,LiIon_Standard,0,1257.41,2.16,114,0.0,0.1,1674.95,171.3,1459,3.2,127106.0,22.5,0
2054,2022-06-30 15:39:15,Nissan,Rogue Hybrid,East,NiMH_Standard,0,938.41,3.6,93,0.0,0.0,1594.65,321.21,2924,4.0,133651.0,6.4,0
2055,2023-08-29 09:50:34,Kia,Optima Hybrid,North,NiMH_Standard,1,766.65,3.52,86,55.37,0.0,1418.3,293.5,1209,7.8,7698.0,19.2,0
2056,2023-03-18 06:05:20,Ford,Fusion Hybrid,East,NiMH_Standard,0,865.82,2.06,96,0.0,0.15,1066.83,3.61,2074,13.9,105817.0,10.1,0
2058,2023-06-07 13:21:08,Kia,Optima Hybrid,East,LiIon_Standard,0,1326.23,3.27,105,0.0,0.0,2065.61,395.76,2799,10.2,123452.0,14.8,0
2059,2024-11-22 07:16:15,Chevrolet,Volt,North,NiMH_Premium,1,1245.7,3.13,115,34.72,0.1,1884.65,244.22,1316,12.7,25740.0,15.9,0
2060,2022-11-21 20:23:25,Chevrolet,Volt,East,LiIon_Standard,1,1261.12,1.63,107,46.28,0.0,1851.18,369.2,1503,6.8,146969.0,24.0,0
2061,2022-12-26 12:18:18,Nissan,Altima Hybrid,West,LiIon_Standard,1,1383.25,3.1,112,37.11,0.15,1918.5,150.39,2311,3.8,123435.0,18.6,0
2062,2022-02-10 05:07:51,Hyundai,Ioniq Hybrid,North,NiMH_Standard,0,1026.77,3.51,132,0.0,0.0,1829.54,339.58,2769,6.7,123209.0,15.5,0
2063,2024-03-19 19:12:23,Honda,Accord Hybrid,North,NiMH_Standard,1,1019.57,4.26,116,23.15,0.1,1672.62,135.31,1832,7.6,148848.0,33.5,0
2064,2022-03-22 10:48:56,Kia,Niro Hybrid,West,LiIon_Standard,0,1351.31,2.46,132,0.0,0.0,2130.01,453.32,1520,8.0,103567.0,12.5,0
2065,2022-11-09 11:38:28,Hyundai,Sonata Hybrid,North,LiIon_Standard,0,1412.67,2.56,133,0.0,0.0,2152.54,398.91,1698,7.4,121733.0,20.8,0
2069,2024-05-31 05:52:13,Ford,Fusion Hybrid,East,NiMH_Standard,0,889.35,3.48,111,0.0,0.0,1548.18,272.17,2800,9.8,154603.0,23.5,0
2072,2023-12-30 11:24:29,Kia,Niro Hybrid,West,LiIon_Standard,0,1260.19,2.41,91,0.0,0.0,1910.82,431.67,1511,5.9,122219.0,20.0,0
2073,2023-05-07 08:15:40,Chevrolet,Malibu Hybrid,North,NiMH_Premium,0,1261.37,2.89,91,0.0,0.0,1900.04,376.1,1917,5.2,46249.0,12.5,0
2074,2022-05-24 01:47:22,Ford,Escape Hybrid,South,LiIon_Standard,1,1215.97,4.37,105,74.38,0.1,1988.31,239.49,2550,4.4,122062.0,12.1,0
2076,2024-02-12 05:48:55,Chevrolet,Volt,North,NiMH_Premium,0,1033.25,2.78,134,0.0,0.0,1825.45,420.16,1687,8.6,122557.0,23.1,0
2077,2022-10-05 12:42:30,Chevrolet,Malibu Hybrid,West,NiMH_Standard,0,704.1,1.98,134,0.0,0.15,1065.39,95.94,1919,8.3,156023.0,26.1,0
2079,2022-05-27 02:12:11,Ford,Fusion Hybrid,South,NiMH_Standard,0,798.89,3.84,106,0.0,0.0,1491.88,286.1,1821,11.3,106271.0,18.4,1
