job_id,job_date,vehicle_brand,vehicle_model,region,job_type,battery_type,is_mobile,parts_cost,labor_hours,hourly_rate,travel_cost,discount_pct,total_price,margin,customer_id,is_repeat_customer
1926,2024-09-26 13:39:46,Honda,Insight,South,Install,LiIon_Standard,1,1206.74,1.93,100,58.96,0.05,1810.56,351.46,1100,1
1927,2024-12-26 10:02:21,Ford,Fusion Hybrid,North,Install,NiMH_Standard,0,975.89,3.58,87,0.0,0.0,1460.87,173.13,2527,1
1928,2023-03-15 02:19:01,Honda,CR-V Hybrid,North,Warranty_Replacement,NiMH_Premium,1,1119.85,2.68,98,29.31,0.05,1746.74,335.25,2290,0
1929,2023-04-15 02:04:56,Honda,Insight,North,Install,LiIon_Standard,0,1369.11,3.42,110,0.0,0.0,2355.88,611.05,1817,0
1930,2023-10-28 19:50:35,Nissan,Rogue Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1253.06,1.3,117,0.0,0.1,1524.14,119.54,1762,1
1931,2023-04-17 09:52:59,Toyota,RAV4 Hybrid,South,Install,NiMH_Premium,0,1171.01,2.15,128,0.0,0.1,1654.62,208.65,2285,1
1932,2022-11-02 17:26:40,Chevrolet,Malibu Hybrid,West,Diagnostic,NiMH_Standard,0,104.6,1.25,114,0.0,0.05,227.76,-19.18,2062,0
1933,2024-02-14 07:24:25,Lexus,ES 300h,West,Install,NiMH_Premium,1,1289.76,3.07,133,20.75,0.1,1993.54,274.44,1464,0
1934,2023-05-09 22:31:17,Nissan,Altima Hybrid,South,Diagnostic,NiMH_Premium,1,75.04,0.92,112,56.31,0.0,162.3,-72.11,1960,1
1935,2024-10-28 07:42:05,Honda,CR-V Hybrid,East,Install,LiIon_Standard,0,1243.41,4.03,127,0.0,0.0,2184.0,428.37,2554,1
1936,2022-08-29 18:30:56,Honda,Insight,East,Diagnostic,NiMH_Premium,0,127.97,1.0,125,0.0,0.0,367.91,114.99,2104,1
1937,2023-05-01 22:53:41,Ford,Escape Hybrid,West,Warranty_Replacement,NiMH_Standard,1,970.72,0.67,109,74.7,0.0,1394.75,275.82,2603,0
1938,2023-08-05 23:05:27,Hyundai,Sonata Hybrid,North,Install,LiIon_Standard,0,1253.06,2.82,128,0.0,0.15,1604.26,-9.86,2016,1
1939,2024-09-21 02:16:56,Nissan,Altima Hybrid,North,Install,NiMH_Premium,0,1121.63,3.38,128,0.0,0.0,2042.84,488.03,1826,0
1940,2023-09-26 04:09:02,Honda,Accord Hybrid,South,Install,NiMH_Standard,0,1022.99,3.27,100,0.0,0.0,1584.25,233.91,2484,0
1941,2022-03-17 14:42:13,Honda,Accord Hybrid,North,Diagnostic,NiMH_Premium,0,83.46,1.37,95,0.0,0.15,204.82,-8.51,1418,1
1942,2023-01-05 22:20:57,Ford,Fusion Hybrid,South,Install,LiIon_Premium,0,1680.37,4.2,91,0.0,0.0,2624.28,562.15,2253,0
1943,2024-08-28 06:26:57,Lexus,ES 300h,West,Install,LiIon_Standard,0,1313.8,2.11,131,0.0,0.05,1897.19,307.23,2260,0
1944,2022-10-25 23:16:08,Toyota,Camry Hybrid,West,Install,NiMH_Standard,1,940.54,2.66,107,52.5,0.0,1800.2,522.44,1553,1
1945,2023-01-09 00:12:10,Chevrolet,Volt,North,Install,LiIon_Standard,0,1293.2,4.24,113,0.0,0.2,1818.83,46.96,1512,1
1946,2022-06-15 08:57:10,Toyota,Camry Hybrid,South,Diagnostic,NiMH_Standard,1,116.11,0.5,98,37.63,0.0,206.83,4.09,1167,1
1947,2024-02-27 17:45:13,Honda,Accord Hybrid,South,Diagnostic,NiMH_Premium,1,117.78,1.17,104,41.25,0.1,321.62,40.58,1296,0
1948,2022-06-02 19:12:27,Nissan,Altima Hybrid,South,Diagnostic,NiMH_Premium,0,95.96,1.81,105,0.0,0.05,315.32,28.85,1190,0
1949,2023-02-07 17:58:16,Toyota,Camry Hybrid,East,Diagnostic,NiMH_Standard,0,121.24,1.81,114,0.0,0.2,290.81,-36.43,2231,0
1950,2024-02-19 01:11:53,Ford,Escape Hybrid,North,Diagnostic,NiMH_Standard,0,80.25,1.53,93,0.0,0.2,211.45,-11.1,1243,0
1951,2024-09-07 13:32:13,Nissan,Rogue Hybrid,West,Install,LiIon_Premium,1,1782.84,3.55,124,22.55,0.1,2494.81,249.42,2025,0
1952,2022-08-31 16:38:48,Hyundai,Ioniq Hybrid,West,Warranty_Replacement,NiMH_Standard,0,1020.53,1.27,104,0.0,0.0,1457.97,305.22,1222,0
1953,2022-12-30 17:40:07,Toyota,Camry Hybrid,East,Install,LiIon_Standard,1,1422.28,4.1,97,45.94,0.05,2177.2,311.42,2566,0
1954,2023-04-25 11:26:48,Chevrolet,Volt,East,Install,LiIon_Standard,0,1409.92,2.04,85,0.0,0.15,1553.33,-29.98,2355,0
1955,2024-12-29 18:20:52,Nissan,Rogue Hybrid,South,Diagnostic,NiMH_Premium,1,98.94,0.63,90,51.57,0.05,303.17,95.98,1584,0
1956,2022-11-30 02:57:57,Chevrolet,Malibu Hybrid,South,Install,NiMH_Standard,0,1134.86,3.31,98,0.0,0.15,1512.02,52.75,2470,0
1957,2022-10-12 14:36:20,Hyundai,Sonata Hybrid,North,Install,NiMH_Standard,0,835.24,2.61,121,0.0,0.1,1304.51,153.99,1450,0
1958,2023-03-14 16:38:31,Hyundai,Ioniq Hybrid,East,Install,NiMH_Standard,1,881.37,3.17,127,65.21,0.0,1624.89,276.31,2270,1
1959,2024-09-08 04:08:59,Kia,Niro Hybrid,North,Install,NiMH_Premium,1,1174.26,3.34,132,34.22,0.0,2004.04,354.07,2281,0
1960,2023-08-23 00:34:32,Honda,CR-V Hybrid,West,Warranty_Replacement,LiIon_Premium,0,1655.83,3.24,99,0.0,0.0,2388.2,411.14,1872,1
1961,2023-10-30 01:24:24,Lexus,RX 450h,South,Install,LiIon_Premium,0,1461.35,3.35,116,0.0,0.1,2149.07,299.48,2402,0
1962,2024-05-04 16:28:12,Nissan,Altima Hybrid,South,Install,NiMH_Standard,0,1064.98,2.51,98,0.0,0.05,1646.63,336.14,2895,1
1963,2024-02-23 00:02:38,Honda,CR-V Hybrid,South,Install,NiMH_Standard,1,776.88,3.54,92,49.94,0.0,1442.83,290.23,1826,1
1964,2023-10-18 17:50:14,Lexus,ES 300h,West,Install,NiMH_Standard,0,920.38,2.33,112,0.0,0.1,1290.94,109.09,1566,1
1965,2023-09-07 04:56:56,Lexus,RX 450h,North,Install,LiIon_Premium,0,1529.38,3.73,117,0.0,0.0,2321.86,356.02,1884,1
1966,2023-08-07 21:38:13,Kia,Niro Hybrid,North,Install,NiMH_Standard,1,974.49,3.05,123,55.33,0.0,1820.11,414.93,2135,0
1967,2022-07-17 23:43:05,Ford,Escape Hybrid,North,Install,NiMH_Standard,0,805.75,3.32,90,0.0,0.05,1260.28,155.69,1247,0
1968,2023-03-30 16:44:21,Chevrolet,Volt,East,Install,LiIon_Standard,0,1163.68,1.58,122,0.0,0.05,1525.21,169.32,2919,1
1969,2024-07-16 12:30:55,Lexus,ES 300h,West,Install,NiMH_Premium,1,1223.32,1.2,100,52.8,0.0,1747.42,351.36,1938,0
1970,2022-02-13 02:59:44,Honda,Insight,North,Install,NiMH_Standard,1,815.91,1.8,98,67.51,0.1,1168.11,108.41,2927,1
1971,2024-06-25 15:07:27,Lexus,RX 450h,West,Diagnostic,LiIon_Standard,1,62.78,2.07,86,44.63,0.1,173.51,-112.16,2922,1
1972,2023-09-12 16:54:10,Nissan,Rogue Hybrid,North,Install,NiMH_Standard,0,920.61,2.08,95,0.0,0.1,1158.74,40.38,1127,0
1973,2023-01-18 21:44:02,Kia,Niro Hybrid,East,Install,NiMH_Standard,0,996.0,3.59,109,0.0,0.2,1408.39,21.54,1227,0
1974,2022-05-05 21:33:03,Ford,Fusion Hybrid,North,Warranty_Replacement,NiMH_Standard,1,801.79,1.55,94,52.34,0.0,1197.41,197.52,1362,1
1975,2024-04-16 09:59:46,Hyundai,Sonata Hybrid,South,Install,NiMH_Premium,0,1081.06,2.81,101,0.0,0.0,1746.65,381.99,2135,1
1976,2022-01-01 18:37:34,Toyota,Prius,East,Install,LiIon_Premium,0,1702.82,2.96,111,0.0,0.0,2551.53,519.68,1707,1
1977,2023-08-18 15:05:52,Nissan,Rogue Hybrid,South,Diagnostic,NiMH_Premium,0,96.18,2.02,89,0.0,0.1,348.79,72.66,1036,1
1978,2022-06-27 19:29:13,Ford,Fusion Hybrid,North,Install,LiIon_Standard,0,1475.53,3.47,128,0.0,0.0,2332.66,413.27,2128,0
1979,2024-09-22 09:48:41,Toyota,RAV4 Hybrid,West,Diagnostic,NiMH_Standard,1,47.86,1.39,100,52.55,0.15,239.9,0.25,1650,0
1980,2022-07-19 14:55:31,Lexus,ES 300h,West,Diagnostic,LiIon_Standard,0,70.46,1.85,122,0.0,0.05,357.79,61.83,2686,0
1981,2024-05-29 02:13:28,Kia,Niro Hybrid,South,Warranty_Replacement,LiIon_Premium,0,1841.09,1.56,117,0.0,0.1,2231.05,207.82,2522,0
1982,2023-09-21 14:28:57,Hyundai,Ioniq Hybrid,East,Warranty_Replacement,NiMH_Premium,1,1436.77,2.75,122,35.76,0.0,2349.89,542.12,2689,1
1983,2022-02-14 21:22:07,Toyota,RAV4 Hybrid,East,Install,LiIon_Premium,1,1580.83,3.72,99,69.96,0.1,2151.6,132.42,2134,1
1984,2024-02-28 11:10:59,Lexus,RX 450h,North,Diagnostic,LiIon_Standard,0,57.84,1.64,93,0.0,0.0,165.26,-45.55,2391,1
1985,2024-08-20 19:22:21,Kia,Niro Hybrid,West,Install,LiIon_Standard,1,1345.73,2.88,92,37.13,0.05,1826.88,179.42,1162,0
1986,2022-08-31 12:30:56,Lexus,RX 450h,North,Install,NiMH_Standard,0,830.67,2.65,96,0.0,0.1,1167.74,82.65,2519,0
1987,2024-11-26 13:55:31,Lexus,ES 300h,East,Install,LiIon_Standard,1,1208.89,2.3,112,49.17,0.0,1882.79,366.66,1903,0
1988,2024-05-24 05:09:57,Honda,Accord Hybrid,North,Install,NiMH_Premium,0,1229.34,2.35,116,0.0,0.15,1652.87,150.44,1008,0
1989,2023-01-03 23:15:00,Honda,CR-V Hybrid,North,Install,LiIon_Premium,0,1885.93,2.27,122,0.0,0.1,2421.55,259.12,1158,0
1990,2022-05-12 07:19:39,Nissan,Altima Hybrid,South,Install,LiIon_Premium,0,1542.86,3.29,133,0.0,0.1,2185.64,204.74,1616,0
1991,2023-04-16 02:47:56,Hyundai,Ioniq Hybrid,South,Install,NiMH_Premium,1,1379.8,2.82,126,29.83,0.0,2081.83,317.22,1747,0
1992,2024-06-03 01:50:18,Chevrolet,Malibu Hybrid,West,Install,LiIon_Premium,0,1631.03,3.35,102,0.0,0.0,2368.15,395.92,1417,0
1993,2023-10-05 09:11:58,Ford,Escape Hybrid,West,Warranty_Replacement,LiIon_Premium,0,1741.5,2.34,108,0.0,0.0,2517.79,523.41,2537,1
1994,2023-12-11 00:00:43,Kia,Niro Hybrid,North,Install,NiMH_Premium,1,1390.9,2.15,132,82.45,0.05,2153.95,396.51,1893,1
1995,2024-05-05 05:07:30,Lexus,RX 450h,North,Diagnostic,NiMH_Standard,0,89.76,0.66,120,0.0,0.0,151.67,-16.7,1516,0
1996,2023-01-07 00:21:20,Toyota,Camry Hybrid,South,Diagnostic,NiMH_Standard,1,71.08,1.09,105,27.72,0.2,264.76,51.97,2347,1
1997,2022-02-10 21:45:20,Hyundai,Ioniq Hybrid,South,Diagnostic,NiMH_Standard,0,101.55,0.81,126,0.0,0.2,118.65,-85.26,1906,0
1998,2024-08-26 00:19:22,Nissan,Altima Hybrid,South,Install,NiMH_Standard,0,879.22,2.3,91,0.0,0.0,1328.91,240.79,2557,0
1999,2023-11-03 16:06:49,Ford,Fusion Hybrid,West,Diagnostic,LiIon_Premium,0,95.64,2.05,118,0.0,0.1,311.87,-25.42,2000,1
2000,2023-09-12 07:05:33,Ford,Fusion Hybrid,East,Diagnostic,NiMH_Standard,0,73.86,0.5,132,0.0,0.0,276.2,136.34,2498,0
2001,2023-09-20 17:42:51,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,0,105.83,2.21,111,0.0,0.0,397.14,45.82,2706,1
2002,2024-07-22 22:56:45,Toyota,Camry Hybrid,South,Warranty_Replacement,LiIon_Standard,0,1132.69,2.2,115,0.0,0.0,1588.56,202.61,1158,0
2003,2024-04-22 08:55:26,Chevrolet,Volt,East,Install,LiIon_Standard,1,1178.38,3.79,87,29.71,0.1,1798.46,260.74,1243,0
2004,2024-01-04 18:35:21,Chevrolet,Volt,South,Install,NiMH_Standard,0,730.93,3.69,115,0.0,0.15,1353.58,197.76,2461,0
2005,2024-05-06 07:15:04,Lexus,RX 450h,North,Diagnostic,NiMH_Premium,0,78.31,1.51,99,0.0,0.0,230.43,2.79,2100,0
2006,2022-11-12 22:12:11,Honda,CR-V Hybrid,South,Install,LiIon_Standard,1,1116.46,4.33,134,29.21,0.0,2085.5,359.69,1481,0
2007,2024-02-19 08:04:15,Chevrolet,Malibu Hybrid,South,Diagnostic,NiMH_Premium,0,59.25,0.66,100,0.0,0.0,206.78,81.65,1061,0
2008,2024-12-03 15:29:28,Honda,CR-V Hybrid,North,Install,NiMH_Standard,1,767.1,2.87,100,24.96,0.05,1431.25,351.7,2910,0
2009,2022-09-15 06:51:35,Lexus,RX 450h,East,Install,LiIon_Standard,1,1477.56,2.32,104,45.09,0.0,2272.52,508.82,1186,0
2010,2023-09-18 06:01:32,Kia,Optima Hybrid,South,Install,NiMH_Standard,0,781.12,1.64,119,0.0,0.1,981.88,5.22,1925,0
2011,2024-01-16 22:16:07,Chevrolet,Malibu Hybrid,East,Install,NiMH_Premium,1,1045.61,2.47,132,66.92,0.15,1579.95,141.24,1441,1
2012,2023-07-20 20:19:39,Chevrolet,Volt,South,Warranty_Replacement,NiMH_Premium,1,1229.8,3.31,102,48.68,0.0,2052.57,436.38,1791,1
2013,2024-11-26 21:19:35,Honda,Accord Hybrid,West,Install,NiMH_Standard,0,1102.42,2.86,95,0.0,0.15,1395.21,20.97,2439,1
2014,2023-03-18 20:13:58,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,1,76.52,2.19,123,67.4,0.1,502.16,88.66,2018,1
2015,2022-08-27 13:05:29,Kia,Optima Hybrid,North,Install,NiMH_Standard,0,895.35,4.67,112,0.0,0.05,1717.48,299.24,1082,0
2016,2022-05-30 07:07:32,Ford,Escape Hybrid,South,Warranty_Replacement,LiIon_Premium,0,1854.89,4.1,107,0.0,0.1,2674.56,381.33,1174,1
2017,2024-07-18 23:13:32,Chevrolet,Malibu Hybrid,South,Install,LiIon_Premium,0,1805.39,4.52,134,0.0,0.05,2783.17,371.51,2890,1
2018,2024-01-22 09:40:28,Kia,Niro Hybrid,North,Install,NiMH_Premium,0,1251.05,4.89,109,0.0,0.05,2148.43,364.75,1503,1
2019,2023-09-25 21:50:19,Kia,Optima Hybrid,East,Install,NiMH_Standard,1,830.12,3.26,115,32.98,0.0,1475.91,237.9,1855,1
2020,2023-04-17 17:24:10,Chevrolet,Malibu Hybrid,North,Install,NiMH_Standard,0,954.71,3.18,134,0.0,0.1,1571.67,190.48,2570,1
2021,2023-03-25 21:20:22,Ford,Escape Hybrid,North,Warranty_Replacement,LiIon_Premium,1,1536.71,2.21,95,57.06,0.0,2372.39,569.02,2677,0
2022,2024-10-20 09:37:00,Kia,Optima Hybrid,South,Warranty_Replacement,LiIon_Standard,1,1225.16,2.0,130,37.58,0.0,1789.31,266.57,1568,1
2023,2024-01-16 00:00:42,Kia,Optima Hybrid,East,Install,NiMH_Standard,1,1071.78,3.12,133,36.73,0.05,1705.03,181.6,1443,0
2024,2024-11-22 18:45:12,Hyundai,Sonata Hybrid,West,Install,NiMH_Premium,1,1356.24,3.6,108,50.35,0.0,2320.91,525.33,1874,0
2025,2024-05-27 15:34:59,Toyota,RAV4 Hybrid,East,Install,NiMH_Standard,0,952.5,2.63,101,0.0,0.0,1521.2,303.34,1675,0
2026,2024-04-20 13:36:06,Chevrolet,Malibu Hybrid,East,Install,NiMH_Premium,1,968.48,1.9,93,22.23,0.0,1552.72,385.5,2402,0
2027,2023-08-30 05:34:19,Hyundai,Ioniq Hybrid,East,Install,NiMH_Premium,1,1055.01,3.29,87,50.3,0.15,1423.7,32.08,2454,0
2028,2022-09-23 12:45:44,Nissan,Altima Hybrid,East,Install,NiMH_Standard,0,818.46,2.45,134,0.0,0.05,1365.0,218.8,1520,0
2029,2023-12-17 15:25:01,Hyundai,Ioniq Hybrid,North,Install,LiIon_Standard,1,1279.4,2.53,106,43.07,0.0,2043.17,452.67,1758,0
2030,2024-02-23 23:56:45,Ford,Escape Hybrid,East,Diagnostic,NiMH_Standard,0,42.49,1.13,118,0.0,0.1,189.04,13.38,2461,1
2031,2023-07-26 13:22:02,Hyundai,Ioniq Hybrid,East,Install,NiMH_Premium,0,1170.44,2.7,97,0.0,0.1,1482.84,50.28,2014,0
2032,2024-11-17 04:53:09,Honda,Accord Hybrid,South,Install,LiIon_Standard,0,1512.08,3.89,101,0.0,0.0,2606.77,702.0,2102,0
2033,2024-06-23 21:48:18,Toyota,RAV4 Hybrid,East,Install,LiIon_Premium,0,1748.1,2.87,125,0.0,0.05,2517.52,411.09,2618,1
2034,2023-01-21 15:56:09,Kia,Optima Hybrid,South,Install,NiMH_Premium,0,1226.26,3.93,117,0.0,0.0,2000.11,314.24,2303,1
2035,2023-06-25 12:17:45,Nissan,Altima Hybrid,South,Install,LiIon_Premium,0,1577.89,3.16,95,0.0,0.05,2254.66,376.11,2302,1
2036,2022-05-16 02:03:24,Lexus,ES 300h,North,Install,NiMH_Premium,1,1003.32,2.93,85,47.05,0.1,1492.66,193.32,1963,0
2037,2024-10-22 17:31:04,Hyundai,Ioniq Hybrid,East,Install,LiIon_Premium,1,1552.62,3.13,125,36.75,0.0,2554.75,574.56,2671,1
2038,2022-09-10 12:55:42,Toyota,RAV4 Hybrid,West,Diagnostic,NiMH_Standard,1,29.62,0.55,89,33.23,0.05,187.69,75.51,1045,1
2039,2023-02-18 15:32:01,Nissan,Rogue Hybrid,North,Diagnostic,LiIon_Standard,1,82.25,1.37,86,54.27,0.0,262.57,8.32,1172,0
2040,2023-04-15 06:18:26,Chevrolet,Volt,South,Warranty_Replacement,NiMH_Standard,1,946.07,2.59,100,41.68,0.05,1350.15,102.97,2352,0
2041,2022-10-16 04:12:08,Ford,Escape Hybrid,North,Diagnostic,LiIon_Premium,1,51.04,1.7,131,56.29,0.0,399.29,69.85,2216,0
2042,2023-11-26 23:33:16,Nissan,Rogue Hybrid,North,Install,LiIon_Premium,0,1717.75,1.92,117,0.0,0.1,2066.71,124.52,1559,1
2043,2024-12-25 14:04:50,Kia,Optima Hybrid,West,Install,NiMH_Premium,1,1376.28,1.78,87,40.31,0.05,1958.95,387.08,2202,1
2044,2024-07-25 12:04:00,Kia,Optima Hybrid,South,Install,NiMH_Premium,0,1434.92,2.57,130,0.0,0.0,2152.75,383.65,1214,1
2045,2023-08-05 02:12:52,Ford,Fusion Hybrid,South,Warranty_Replacement,NiMH_Premium,0,1292.45,2.97,131,0.0,0.1,1937.32,255.89,2214,1
2046,2022-05-24 09:45:21,Nissan,Rogue Hybrid,North,Warranty_Replacement,NiMH_Standard,0,879.02,2.15,119,0.0,0.0,1366.79,231.36,1722,1
2047,2024-08-03 04:26:13,Chevrolet,Volt,West,Install,LiIon_Standard,0,1388.57,2.38,88,0.0,0.05,1860.27,262.24,2177,0
2048,2022-10-09 03:08:23,Hyundai,Sonata Hybrid,North,Install,LiIon_Standard,1,1462.22,1.84,85,30.44,0.05,1897.14,248.29,1681,0
2049,2024-09-24 14:34:56,Lexus,ES 300h,East,Install,NiMH_Premium,0,959.13,2.45,128,0.0,0.0,1648.65,375.56,2447,0
2050,2023-03-09 23:55:14,Kia,Optima Hybrid,North,Install,NiMH_Standard,1,1077.85,2.4,126,40.22,0.0,1725.68,305.37,1223,0
2051,2023-07-22 17:21:27,Honda,Accord Hybrid,North,Warranty_Replacement,LiIon_Premium,0,1634.65,2.65,126,0.0,0.0,2522.95,553.78,2688,0
2052,2023-04-24 04:14:13,Ford,Fusion Hybrid,East,Install,NiMH_Standard,0,835.8,3.81,109,0.0,0.1,1364.63,113.53,1989,0
2053,2023-05-15 00:09:43,Ford,Fusion Hybrid,North,Install,LiIon_Standard,0,1257.41,2.16,114,0.0,0.1,1674.95,171.3,1459,1
2054,2022-06-30 15:39:15,Nissan,Rogue Hybrid,East,Install,NiMH_Standard,0,938.41,3.6,93,0.0,0.0,1594.65,321.21,2924,0
2055,2023-08-29 09:50:34,Kia,Optima Hybrid,North,Install,NiMH_Standard,1,766.65,3.52,86,55.37,0.0,1418.3,293.5,1209,1
2056,2023-03-18 06:05:20,Ford,Fusion Hybrid,East,Install,NiMH_Standard,0,865.82,2.06,96,0.0,0.15,1066.83,3.61,2074,1
2057,2024-07-17 06:35:38,Kia,Niro Hybrid,East,Diagnostic,NiMH_Premium,0,95.76,1.16,116,0.0,0.0,309.41,79.31,1147,0
2058,2023-06-07 13:21:08,Kia,Optima Hybrid,East,Install,LiIon_Standard,0,1326.23,3.27,105,0.0,0.0,2065.61,395.76,2799,0
2059,2024-11-22 07:16:15,Chevrolet,Volt,North,Install,NiMH_Premium,1,1245.7,3.13,115,34.72,0.1,1884.65,244.22,1316,0
2060,2022-11-21 20:23:25,Chevrolet,Volt,East,Install,LiIon_Standard,1,1261.12,1.63,107,46.28,0.0,1851.18,369.2,1503,1
2061,2022-12-26 12:18:18,Nissan,Altima Hybrid,West,Install,LiIon_Standard,1,1383.25,3.1,112,37.11,0.15,1918.5,150.39,2311,1
2062,2022-02-10 05:07:51,Hyundai,Ioniq Hybrid,North,Install,NiMH_Standard,0,1026.77,3.51,132,0.0,0.0,1829.54,339.58,2769,0
2063,2024-03-19 19:12:23,Honda,Accord Hybrid,North,Install,NiMH_Standard,1,1019.57,4.26,116,23.15,0.1,1672.62,135.31,1832,1
2064,2022-03-22 10:48:56,Kia,Niro Hybrid,West,Install,LiIon_Standard,0,1351.31,2.46,132,0.0,0.0,2130.01,453.32,1520,1
2065,2022-11-09 11:38:28,Hyundai,Sonata Hybrid,North,Install,LiIon_Standard,0,1412.67,2.56,133,0.0,0.0,2152.54,398.91,1698,0
2066,2024-09-24 01:18:52,Hyundai,Ioniq Hybrid,East,Diagnostic,NiMH_Premium,0,106.13,1.1,115,0.0,0.0,372.04,139.92,2835,1
2067,2023-10-31 23:50:45,Kia,Optima Hybrid,East,Diagnostic,NiMH_Standard,0,160.3,1.35,134,0.0,0.2,304.06,-36.54,2819,0
2068,2023-09-04 20:42:49,Nissan,Rogue Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1446.17,2.07,97,0.0,0.05,1851.13,204.37,1245,0
2069,2024-05-31 05:52:13,Ford,Fusion Hybrid,East,Install,NiMH_Standard,0,889.35,3.48,111,0.0,0.0,1548.18,272.17,2800,1
2070,2024-04-24 18:50:06,Chevrolet,Malibu Hybrid,East,Diagnostic,LiIon_Standard,0,52.65,0.64,88,0.0,0.15,50.0,-58.74,2681,0
2071,2024-08-28 16:51:38,Honda,Insight,South,Diagnostic,NiMH_Standard,0,72.17,1.4,89,0.0,0.0,302.12,105.5,2077,1
2072,2023-12-30 11:24:29,Kia,Niro Hybrid,West,Install,LiIon_Standard,0,1260.19,2.41,91,0.0,0.0,1910.82,431.67,1511,1
2073,2023-05-07 08:15:40,Chevrolet,Malibu Hybrid,North,Install,NiMH_Premium,0,1261.37,2.89,91,0.0,0.0,1900.04,376.1,1917,0
2074,2022-05-24 01:47:22,Ford,Escape Hybrid,South,Install,LiIon_Standard,1,1215.97,4.37,105,74.38,0.1,1988.31,239.49,2550,1
2075,2023-02-09 21:10:45,Kia,Optima Hybrid,West,Diagnostic,NiMH_Standard,1,115.77,0.5,121,43.75,0.0,235.12,15.0,1540,0
2076,2024-02-12 05:48:55,Chevrolet,Volt,North,Install,NiMH_Premium,0,1033.25,2.78,134,0.0,0.0,1825.45,420.16,1687,0
2077,2022-10-05 12:42:30,Chevrolet,Malibu Hybrid,West,Install,NiMH_Standard,0,704.1,1.98,134,0.0,0.15,1065.39,95.94,1919,0
2078,2024-01-05 17:12:47,Chevrolet,Malibu Hybrid,North,Warranty_Replacement,LiIon_Standard,0,1283.79,2.11,93,0.0,0.05,1810.4,330.65,1134,1
2079,2022-05-27 02:12:11,Ford,Fusion Hybrid,South,Install,NiMH_Standard,0,798.89,3.84,106,0.0,0.0,1491.88,286.1,1821,1
2080,2022-03-08 03:42:51,Honda,Accord Hybrid,North,Warranty_Replacement,NiMH_Standard,0,749.01,2.12,106,0.0,0.05,1108.15,134.55,1267,0
2081,2023-02-04 14:02:01,Lexus,RX 450h,East,Diagnostic,LiIon_Standard,0,60.89,1.14,89,0.0,0.0,231.95,69.45,1013,0
2082,2022-09-09 17:11:17,Toyota,RAV4 Hybrid,East,Diagnostic,NiMH_Standard,1,57.16,1.86,86,46.96,0.05,394.24,129.8,1774,1
2083,2024-08-12 19:34:36,Ford,Fusion Hybrid,West,Diagnostic,NiMH_Standard,1,80.3,1.37,102,54.77,0.0,390.25,115.91,2517,1
2084,2023-02-19 05:01:22,Kia,Optima Hybrid,West,Install,LiIon_Standard,1,1225.54,3.66,127,66.3,0.05,2205.58,449.48,2965,0
2085,2023-04-04 14:18:50,Honda,CR-V Hybrid,East,Install,LiIon_Standard,1,1235.3,3.57,104,49.66,0.1,1875.19,218.72,1877,0
2086,2023-03-18 20:05:16,Kia,Optima Hybrid,East,Diagnostic,LiIon_Premium,1,79.85,0.5,104,60.65,0.0,134.15,-58.35,2507,0
2087,2022-12-14 10:27:51,Kia,Niro Hybrid,South,Diagnostic,NiMH_Standard,1,110.43,1.16,134,38.34,0.0,264.38,-40.05,1445,0
2088,2024-10-01 21:48:50,Kia,Niro Hybrid,West,Install,NiMH_Premium,1,1376.49,2.14,103,40.44,0.0,2156.73,519.64,2273,0
2089,2024-03-20 08:23:43,Ford,Escape Hybrid,East,Install,LiIon_Standard,1,1317.73,2.34,119,65.22,0.1,1734.56,73.56,2332,1
2090,2022-06-23 22:29:57,Toyota,Prius,West,Install,NiMH_Standard,1,927.07,4.18,134,24.43,0.1,1808.86,297.29,1664,1
2091,2022-08-25 01:33:35,Nissan,Rogue Hybrid,North,Install,LiIon_Standard,1,1278.02,2.7,90,38.95,0.1,1698.27,138.29,1895,0
2092,2022-03-30 16:52:58,Ford,Fusion Hybrid,South,Install,NiMH_Standard,0,957.75,4.51,110,0.0,0.2,1577.39,123.1,2340,1
2093,2022-10-08 15:13:01,Lexus,RX 450h,East,Diagnostic,LiIon_Premium,0,91.71,0.5,101,0.0,0.1,135.7,-6.51,1627,0
2094,2023-12-20 22:46:01,Honda,Insight,North,Diagnostic,LiIon_Standard,0,119.78,0.66,90,0.0,0.2,203.77,24.76,2207,1
2095,2024-10-21 19:40:45,Honda,CR-V Hybrid,North,Diagnostic,NiMH_Premium,0,23.34,1.58,87,0.0,0.05,349.41,188.5,1461,0
2096,2023-06-12 09:27:46,Lexus,RX 450h,West,Install,NiMH_Premium,0,1171.86,2.73,117,0.0,0.0,1837.22,346.32,2071,0
2097,2022-03-31 08:10:37,Nissan,Rogue Hybrid,South,Install,NiMH_Standard,0,940.7,3.25,117,0.0,0.05,1541.69,221.22,1118,0
2098,2022-02-21 21:16:13,Lexus,RX 450h,North,Install,NiMH_Standard,0,896.85,2.91,113,0.0,0.0,1476.53,250.84,1892,0
2099,2023-03-31 00:30:26,Lexus,ES 300h,South,Install,LiIon_Standard,0,1187.3,2.89,118,0.0,0.0,1829.66,301.82,2006,1
